Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1993-05-12 00:00:00-04:00,1.777556698800454,1.777556698800454,1.6865791793401212,1.6935776472091675,414000,0.0,0.0
1993-05-13 00:00:00-04:00,1.6795813397857706,1.6795813397857706,1.6095988907462693,1.6305936574935913,792600,0.0,0.0
1993-05-14 00:00:00-04:00,1.6375920328825555,1.6375920328825555,1.6095991134643555,1.6095991134643555,646200,0.0,0.0
1993-05-17 00:00:00-04:00,1.6235950172265388,1.6445897817611694,1.6235950172265388,1.6445897817611694,68400,0.0,0.0
1993-05-18 00:00:00-04:00,1.6445899550886613,1.6445899550886613,1.623595188341339,1.6305936574935913,69000,0.0,0.0
1993-05-19 00:00:00-04:00,1.6305934525003418,1.6375916004180908,1.6305934525003418,1.6375916004180908,72000,0.0,0.0
1993-05-20 00:00:00-04:00,1.6375916004180908,1.64458974833584,1.6305934525003418,1.6375916004180908,118800,0.0,0.0
1993-05-21 00:00:00-04:00,1.6375916004180908,1.6375916004180908,1.6375916004180908,1.6375916004180908,13200,0.0,0.0
1993-05-24 00:00:00-04:00,1.6235949993133545,1.6235949993133545,1.6235949993133545,1.6235949993133545,32400,0.0,0.0
1993-05-25 00:00:00-04:00,1.6165968179702759,1.6305934340016628,1.6165968179702759,1.6165968179702759,241800,0.0,0.0
1993-05-26 00:00:00-04:00,1.6305934525003418,1.64458974833584,1.6305934525003418,1.6375916004180908,452400,0.0,0.0
1993-05-27 00:00:00-04:00,1.6515886783599854,1.6585868282342795,1.6445902081309245,1.6515886783599854,1450200,0.0,0.0
1993-05-28 00:00:00-04:00,1.637591633701187,1.6445897817611694,1.6305934856412045,1.6445897817611694,928800,0.0,0.0
1993-06-01 00:00:00-04:00,1.651588386146037,1.6725831524091022,1.651588386146037,1.665584683418274,736200,0.0,0.0
1993-06-02 00:00:00-04:00,1.6655845462958,1.6725830147104659,1.6445897817611694,1.6445897817611694,1058400,0.0,0.0
1993-06-03 00:00:00-04:00,1.6445897449961187,1.6445897449961187,1.5956020689620019,1.6026002168655396,4777200,0.0,0.0
1993-06-04 00:00:00-04:00,1.5956021706810453,1.5956021706810453,1.5816055536270144,1.5816055536270142,1055400,0.0,0.0
1993-06-07 00:00:00-04:00,1.5816056410695531,1.5816056410695531,1.5256198104675236,1.5396161079406738,4597200,0.0,0.0
1993-06-08 00:00:00-04:00,1.5466145770319633,1.5676093435964031,1.5396161079406738,1.5396161079406738,3877800,0.0,0.0
1993-06-09 00:00:00-04:00,1.5536124563310856,1.5746072192544787,1.5536124563310856,1.5676090717315674,3098400,0.0,0.0
1993-06-10 00:00:00-04:00,1.5676092398071297,1.5676092398071297,1.553612622905962,1.5606107711791992,2763000,0.0,0.0
