Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1985-08-08 00:00:00-04:00,0.4125383496284485,0.41834838928576035,0.4125383496284485,0.4125383496284485,6630400,0.0,0.0
1985-08-09 00:00:00-04:00,0.41253869362338136,0.41253869362338136,0.40672793984413147,0.40672793984413147,10294400,0.0,0.0
1985-08-12 00:00:00-04:00,0.40672772043927363,0.40672772043927363,0.4009176790714264,0.4009176790714264,3756800,0.0,0.0
1985-08-13 00:00:00-04:00,0.3951068702122746,0.3951068702122746,0.38929682970046997,0.38929682970046997,15484800,0.0,0.0
1985-08-14 00:00:00-04:00,0.38929682970046997,0.400917620000831,0.38929682970046997,0.38929682970046997,5305600,0.0,0.0
1985-08-15 00:00:00-04:00,0.38929682970046997,0.3951068702122746,0.38929682970046997,0.38929682970046997,4633600,0.0,0.0
1985-08-16 00:00:00-04:00,0.3892968628500763,0.3951069038566205,0.38639113306999207,0.38639113306999207,2230400,0.0,0.0
1985-08-19 00:00:00-04:00,0.38639113306999207,0.3922018833533484,0.38639113306999207,0.38639113306999207,665600,0.0,0.0
1985-08-20 00:00:00-04:00,0.3922019302845001,0.3951069511353891,0.3922019302845001,0.3922019302845001,1875200,0.0,0.0
1985-08-21 00:00:00-04:00,0.3951069414615631,0.4009176922979671,0.3951069414615631,0.3951069414615631,7030400,0.0,0.0
1985-08-22 00:00:00-04:00,0.3980120122432709,0.40382276380967513,0.3980120122432709,0.3980120122432709,6822400,0.0,0.0
1985-08-23 00:00:00-04:00,0.3980119622413253,0.4009176922979671,0.3951069414615631,0.3951069414615631,2720000,0.0,0.0
1985-08-26 00:00:00-04:00,0.3951069511353891,0.39801197198627797,0.3922019302845001,0.3922019302845001,2262400,0.0,0.0
1985-08-27 00:00:00-04:00,0.3922018833533484,0.3922018833533484,0.38639113306999207,0.38639113306999207,2342400,0.0,0.0
1985-08-28 00:00:00-04:00,0.38929682970046997,0.3922018499563723,0.38929682970046997,0.38929682970046997,342400,0.0,0.0
1985-08-29 00:00:00-04:00,0.38929682970046997,0.3922018499563723,0.38929682970046997,0.38929682970046997,368000,0.0,0.0
1985-08-30 00:00:00-04:00,0.3892968628500763,0.3922018833533484,0.38639113306999207,0.38639113306999207,963200,0.0,0.0
1985-09-03 00:00:00-04:00,0.3863912625791851,0.38929699333320145,0.38348624110221863,0.38348624110221863,1718400,0.0,0.0
1985-09-04 00:00:00-04:00,0.38348624110221863,0.38929699333320145,0.38348624110221863,0.38348624110221863,1708800,0.0,0.0
1985-09-05 00:00:00-04:00,0.38348624110221863,0.3863912625791851,0.38348624110221863,0.38348624110221863,1651200,0.0,0.0
1985-09-06 00:00:00-04:00,0.38929682970046997,0.3922018499563723,0.38929682970046997,0.38929682970046997,2441600,0.0,0.0
1985-09-09 00:00:00-04:00,0.38929682970046997,0.3951068702122746,0.38929682970046997,0.38929682970046997,2803200,0.0,0.0
