Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1992-06-17 00:00:00-04:00,4.884902022954986,5.028575611865427,4.453881256223664,4.561636447906494,902000,0.0,0.0
1992-06-18 00:00:00-04:00,4.561636775970459,4.561636775970459,4.3102079772949216,4.489799976348877,421400,0.0,0.0
1992-06-19 00:00:00-04:00,4.489798867513263,4.561635649393476,4.453880476573157,4.525717258453369,453400,0.0,0.0
1992-06-22 00:00:00-04:00,4.525718391918745,4.525718391918745,4.34612639223943,4.382044792175293,597200,0.0,0.0
1992-06-23 00:00:00-04:00,4.382044156392415,4.453880945841471,4.382044156392415,4.417962551116943,853800,0.0,0.0
1992-06-24 00:00:00-04:00,4.417961420106494,4.453879805635815,4.3102062635185305,4.346124649047852,357600,0.0,0.0
1992-06-25 00:00:00-04:00,4.417962551116943,4.489799340565999,4.417962551116943,4.417962551116943,785000,0.0,0.0
1992-06-26 00:00:00-04:00,4.417963812428137,4.453882217407227,4.382045407449046,4.453882217407227,435000,0.0,0.0
1992-06-29 00:00:00-04:00,4.417963176727294,4.489799976348877,4.382044776916504,4.489799976348877,386600,0.0,0.0
1992-06-30 00:00:00-04:00,4.489799802617509,4.6334733963012695,4.489799802617509,4.6334733963012695,884400,0.0,0.0
1992-07-01 00:00:00-04:00,4.525717258453369,4.561635649393476,4.489798867513263,4.525717258453369,552600,0.0,0.0
1992-07-02 00:00:00-04:00,4.561636599459389,4.6334733963012695,4.417963005775629,4.6334733963012695,1788200,0.0,0.0
1992-07-06 00:00:00-04:00,4.561637432344498,4.561637432344498,4.417963812428137,4.453882217407227,580400,0.0,0.0
1992-07-07 00:00:00-04:00,4.4897973028003655,4.4897973028003655,4.130613518576337,4.202450275421143,1147000,0.0,0.0
1992-07-08 00:00:00-04:00,4.238370577494303,4.238370577494303,3.9151050249735513,3.9869418144226074,1192800,0.0,0.0
1992-07-09 00:00:00-04:00,3.986940004886725,4.202450275421143,3.986940004886725,4.202450275421143,2136600,0.0,0.0
1992-07-10 00:00:00-04:00,4.13061587434066,4.1665342732479695,4.05877907652604,4.09469747543335,866200,0.0,0.0
1992-07-13 00:00:00-04:00,4.094698731795601,4.1665355516516644,4.094698731795601,4.130617141723633,846600,0.0,0.0
1992-07-14 00:00:00-04:00,4.094698092033123,4.166534900665283,4.094698092033123,4.166534900665283,990000,0.0,0.0
1992-07-15 00:00:00-04:00,4.166531896998739,4.238368653843545,4.166531896998739,4.202450275421143,1080400,0.0,0.0
1992-07-16 00:00:00-04:00,4.1665355516516644,4.202453961579696,4.094698731795601,4.130617141723633,2689000,0.0,0.0
1992-07-17 00:00:00-04:00,4.05877676173153,4.202450275421143,4.05877676173153,4.202450275421143,840400,0.0,0.0
1992-07-20 00:00:00-04:00,3.9869422787114193,4.13061587434066,3.9510238798041093,4.09469747543335,1228200,0.0,0.0
