Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-08-11 00:00:00-04:00,303.1998796735491,332.92535807291665,285.36459263392857,312.1175231933594,792528,0.0,0.0
2000-08-14 00:00:00-04:00,311.3744537830353,312.11759090423584,285.3646545410156,285.3646545410156,80228,0.0,0.0
2000-08-15 00:00:00-04:00,289.0802340163398,294.28219195493716,285.36454977448454,288.33709716796875,48422,0.0,0.0
2000-08-16 00:00:00-04:00,286.85091669872554,310.63130357530383,286.85091669872554,294.28228759765625,42166,0.0,0.0
2000-08-17 00:00:00-04:00,291.3097515106201,297.2548484802246,283.8783802986145,285.3646545410156,47247,0.0,0.0
2000-08-18 00:00:00-04:00,297.9979142101571,341.84299385703804,294.2822294943197,340.3567199707031,60400,0.0,0.0
2000-08-21 00:00:00-04:00,358.1920030381944,386.4312065972222,331.4390733506944,361.16455078125,66547,0.0,0.0
2000-08-22 00:00:00-04:00,365.6234766642252,373.0548481411404,321.0352478027344,321.0352478027344,33878,0.0,0.0
2000-08-23 00:00:00-04:00,322.5214230464055,326.9802445631761,303.19986314039966,309.14495849609375,17925,0.0,0.0
2000-08-24 00:00:00-04:00,307.65866231177137,310.63120977372085,286.850830078125,286.850830078125,18441,0.0,0.0
2000-08-25 00:00:00-04:00,298.7410250173032,307.6586675551331,288.3371087231682,306.1723937988281,20113,0.0,0.0
2000-08-28 00:00:00-04:00,318.80575583321706,322.1498721531459,297.2547839936756,312.1175231933594,19491,0.0,0.0
2000-08-29 00:00:00-04:00,319.54895732558776,321.0352315457068,300.2273924640406,318.06268310546875,22728,0.0,0.0
2000-08-30 00:00:00-04:00,317.3195449224128,349.274440546918,315.09013359977286,337.3842468261719,19891,0.0,0.0
2000-08-31 00:00:00-04:00,358.19195886560385,392.37625369510135,353.7331378008868,384.94488525390625,87397,0.0,0.0
2000-09-01 00:00:00-04:00,383.45865885416663,386.4312065972222,356.70572916666663,374.541015625,27738,0.0,0.0
2000-09-05 00:00:00-04:00,376.0272791605877,386.4311959753075,368.5959100072164,370.0821838378906,23025,0.0,0.0
2000-09-06 00:00:00-04:00,383.45871882284837,386.43126703077746,362.650881367345,368.5959777832031,20559,0.0,0.0
2000-09-07 00:00:00-04:00,380.4861413043478,380.4861413043478,318.06263374660324,341.843017578125,23959,0.0,0.0
2000-09-08 00:00:00-04:00,339.242080279759,344.81560843331476,326.9803183419364,332.9254150390625,15956,0.0,0.0
2000-09-11 00:00:00-04:00,328.4664547207119,332.92527537302925,321.03508696684963,329.9527282714844,34547,0.0,0.0
2000-09-12 00:00:00-04:00,323.26455996586725,328.4665184020996,306.1724108182467,309.14495849609375,33853,0.0,0.0
2000-09-13 00:00:00-04:00,303.19979370117187,312.1174346923828,294.28215270996094,297.25469970703125,10363,0.0,0.0
2000-09-14 00:00:00-04:00,329.9528291448584,329.9528291448584,297.254801031404,301.713623046875,8109,0.0,0.0
2000-09-15 00:00:00-04:00,298.7410888671875,309.14500738495025,297.2548147932214,298.7410888671875,3600,0.0,0.0
2000-09-18 00:00:00-04:00,312.1174835046956,315.0900309666451,283.8782826161755,286.850830078125,18659,0.0,0.0
2000-09-19 00:00:00-04:00,311.37441160413954,312.1175486246745,255.6391350640191,267.5293273925781,48038,0.0,0.0
2000-09-20 00:00:00-04:00,273.4743284662086,274.96060199048145,231.85866978656816,246.72140502929688,24103,0.0,0.0
2000-09-21 00:00:00-04:00,245.2351509543026,255.63906644933365,242.26260367000805,252.66651916503906,25247,0.0,0.0
2000-09-22 00:00:00-04:00,228.1430100209614,257.1253467988686,224.42732581866562,251.1802520751953,8456,0.0,0.0
2000-09-25 00:00:00-04:00,252.66657342973926,257.1253953137935,222.9410942027111,224.4273681640625,21066,0.0,0.0
2000-09-26 00:00:00-04:00,234.83129161113018,236.31756560866899,214.023455645587,219.9685516357422,19634,0.0,0.0
2000-09-27 00:00:00-04:00,223.68422619873863,224.42736316285405,205.10580209585336,222.1979522705078,16756,0.0,0.0
2000-09-28 00:00:00-04:00,219.96855964660645,255.63913688659667,216.99601154327394,237.80384826660156,22041,0.0,0.0
2000-09-29 00:00:00-04:00,240.03321096930705,240.776347845373,207.33518842240454,211.05087280273438,19125,0.0,0.0
2000-10-02 00:00:00-04:00,222.94110690846162,223.68424393148982,199.16072217155906,202.13327026367188,6888,0.0,0.0
2000-10-03 00:00:00-04:00,204.362649992695,211.0508821742741,184.29795344795767,188.75677490234375,10128,0.0,0.0
2000-10-04 00:00:00-04:00,190.24304413377192,191.729317916067,160.51756848787005,169.43521118164062,14600,0.0,0.0
2000-10-05 00:00:00-04:00,164.97640511648996,193.21560959588913,154.5724876767113,156.0587615966797,15178,0.0,0.0
2000-10-06 00:00:00-04:00,165.3479798145783,166.46268529647435,141.19602770683093,144.91171264648438,11413,0.0,0.0
2000-10-09 00:00:00-04:00,156.058788877545,159.03133723711727,137.4803616302182,147.14114379882812,10650,0.0,0.0
2000-10-10 00:00:00-04:00,150.1136534973815,151.59992729438528,130.79209413633242,135.25091552734375,13291,0.0,0.0
2000-10-11 00:00:00-04:00,124.84698902476919,136.7371784556996,96.60778912630948,98.09406280517578,42488,0.0,0.0
2000-10-12 00:00:00-04:00,121.13129222823913,124.84697603892133,107.01169374764685,123.36070251464844,37297,0.0,0.0
2000-10-13 00:00:00-04:00,135.2509478104016,187.27054312209452,131.53526243099498,179.83917236328125,42863,0.0,0.0
2000-10-16 00:00:00-04:00,193.2156219482422,194.70189596322868,175.38033376840445,193.2156219482422,38531,0.0,0.0
2000-10-17 00:00:00-04:00,202.1332373046875,203.61951110839846,181.32540405273437,185.7842254638672,11047,0.0,0.0
2000-10-18 00:00:00-04:00,184.29796984768652,199.1607093515322,141.19602528653402,191.72933959960938,19303,0.0,0.0
2000-10-19 00:00:00-04:00,202.13324444110577,221.45480457150558,160.51757646793692,164.23326110839844,25997,0.0,0.0
2000-10-20 00:00:00-04:00,178.35289588341345,178.35289588341345,166.46270282451923,173.89407348632812,21797,0.0,0.0
2000-10-23 00:00:00-04:00,175.38029410622337,199.90380980751732,169.43519939075819,196.18812561035156,17800,0.0,0.0
2000-10-24 00:00:00-04:00,197.3028864542643,202.13327727141203,193.21563268590856,200.64700317382812,19788,0.0,0.0
2000-10-25 00:00:00-04:00,198.78915366004495,202.13327026367188,187.27052980310776,202.13327026367188,13225,0.0,0.0
2000-10-26 00:00:00-04:00,201.39007473649647,228.886136600889,200.64693792935074,215.50967407226562,8788,0.0,0.0
2000-10-27 00:00:00-04:00,216.62444766362506,216.99601618448892,205.1058235168457,214.02346801757812,3381,0.0,0.0
2000-10-30 00:00:00-05:00,212.53713989257812,222.94105583137565,205.1057713648656,212.53713989257812,7650,0.0,0.0
2000-10-31 00:00:00-05:00,216.99596620217346,243.74889354216745,208.0783237555088,231.85870361328125,10488,0.0,0.0
2000-11-01 00:00:00-05:00,231.48713517800354,249.69398850661057,227.3998823899489,231.85870361328125,11591,0.0,0.0
2000-11-02 00:00:00-05:00,231.48717511666788,234.83129161113018,211.0509076505094,219.9685516357422,7863,0.0,0.0
2000-11-03 00:00:00-05:00,213.2802722356091,224.42732479147716,213.2802722356091,216.99595642089844,7700,0.0,0.0
2000-11-06 00:00:00-05:00,219.96851531552596,222.94106281978983,206.59205154633858,211.05087280273438,9731,0.0,0.0
2000-11-07 00:00:00-05:00,214.02342030699825,214.02342030699825,208.0783252984705,211.05087280273438,6675,0.0,0.0
2000-11-08 00:00:00-05:00,211.05090095460878,211.05090095460878,179.09601102134053,191.72933959960938,20909,0.0,0.0
2000-11-09 00:00:00-05:00,178.35283241724306,190.24302124505928,178.35283241724306,188.01361083984375,12606,0.0,0.0
2000-11-10 00:00:00-05:00,181.69698253599535,184.29796183610162,176.86659240722656,176.86659240722656,18113,0.0,0.0
2000-11-13 00:00:00-05:00,164.97641139747824,167.94895935058594,162.00386344437052,167.94895935058594,13725,0.0,0.0
2000-11-14 00:00:00-05:00,167.2058087474895,173.89404109738908,154.57248097545695,157.54502868652344,15722,0.0,0.0
2000-11-15 00:00:00-05:00,163.49019418848624,164.97646868110883,150.1137237548828,150.1137237548828,20422,0.0,0.0
2000-11-16 00:00:00-05:00,154.9440650376193,157.5450445466441,148.627400515702,150.8568115234375,3903,0.0,0.0
2000-11-17 00:00:00-05:00,162.7469871808898,163.4901241086564,151.59993326439047,157.54502868652344,14125,0.0,0.0
2000-11-20 00:00:00-05:00,155.31568447906193,156.05882172537324,150.1137237548828,150.1137237548828,5497,0.0,0.0
2000-11-21 00:00:00-05:00,150.85682924829348,154.57251469775883,147.14114379882812,147.14114379882812,8266,0.0,0.0
2000-11-22 00:00:00-05:00,148.6274242401123,148.6274242401123,142.6823272705078,142.6823272705078,11475,0.0,0.0
2000-11-24 00:00:00-05:00,144.54012033729356,145.65482563552462,142.68227817357513,143.4254150390625,1819,0.0,0.0
2000-11-27 00:00:00-05:00,151.59997272491455,157.54506969451904,141.1960530281067,142.6823272705078,5253,0.0,0.0
2000-11-28 00:00:00-05:00,145.65484513907597,145.65484513907597,127.81955797918913,129.3058319091797,3931,0.0,0.0
2000-11-29 00:00:00-05:00,129.3058154766376,132.27836295885916,107.01170935997595,115.92935180664062,17034,0.0,0.0
2000-11-30 00:00:00-05:00,112.9568123953683,115.18622316632953,101.06662161690848,104.03916931152344,10675,0.0,0.0
2000-12-01 00:00:00-05:00,104.0391609885476,120.38817200103364,103.29602412434367,114.44307708740234,6878,0.0,0.0
2000-12-04 00:00:00-05:00,115.1862233801733,121.8744557054737,115.1862233801733,117.41563415527344,2400,0.0,0.0
2000-12-05 00:00:00-05:00,120.75973675574785,123.36071570125627,115.92934728551795,120.38816833496094,4709,0.0,0.0
2000-12-06 00:00:00-05:00,119.64503513682972,120.38817200103364,108.49798217377105,114.44307708740234,5175,0.0,0.0
2000-12-07 00:00:00-05:00,113.69996738433838,123.3607489267985,107.01173400878906,107.01173400878906,13638,0.0,0.0
2000-12-08 00:00:00-05:00,112.95679959383878,142.68227317116478,112.95679959383878,130.79208374023438,5741,0.0,0.0
2000-12-11 00:00:00-05:00,131.53522057966754,138.2234521345659,130.79208374023438,130.79208374023438,2597,0.0,0.0
2000-12-12 00:00:00-05:00,134.87935238964153,173.89404109738908,130.79209928692512,157.54502868652344,10088,0.0,0.0
2000-12-13 00:00:00-05:00,175.00876073921677,181.32542513957068,163.49013742092438,167.94895935058594,6697,0.0,0.0
