Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-01-22 00:00:00-05:00,0.04011374403094853,0.04476968823578435,0.035576996287831744,0.03760698065161705,2714688000,0.0,0.0
1999-01-25 00:00:00-05:00,0.04059144449970276,0.042023619267236884,0.03760698309688396,0.041546840220689774,510480000,0.0,0.0
1999-01-26 00:00:00-05:00,0.042023611506557916,0.04285981060365109,0.037726169183636096,0.038323063403367996,343200000,0.0,0.0
1999-01-27 00:00:00-05:00,0.03844225475854015,0.0393976502614216,0.03629307769958967,0.03820386528968811,244368000,0.0,0.0
1999-01-28 00:00:00-05:00,0.03820387006050514,0.03844225955912675,0.03784536870655379,0.0380837582051754,227520000,0.0,0.0
1999-01-29 00:00:00-05:00,0.03808375007998176,0.03820386190968556,0.03629307448863983,0.03629307448863983,244032000,0.0,0.0
1999-02-01 00:00:00-05:00,0.0362930748255096,0.03724846683706827,0.0362930748255096,0.0370100773870945,154704000,0.0,0.0
1999-02-02 00:00:00-05:00,0.0362930723678831,0.03724846431474633,0.03307021923532482,0.0341448076069355,264096000,0.0,0.0
1999-02-03 00:00:00-05:00,0.03366712351829494,0.03533860308551059,0.033427815198523766,0.03486090525984764,75120000,0.0,0.0
1999-02-04 00:00:00-05:00,0.03533859803990262,0.03772616801344324,0.03486090028244486,0.0367707759141922,181920000,0.0,0.0
1999-02-05 00:00:00-05:00,0.03736766425165358,0.038203863268027036,0.03641318761301749,0.03784536197781563,136848000,0.0,0.0
1999-02-08 00:00:00-05:00,0.03808374268041445,0.038203854486780854,0.03653237223625183,0.03653237223625183,154080000,0.0,0.0
1999-02-09 00:00:00-05:00,0.03724847117571509,0.03748686406912069,0.03462159626737386,0.035099294036626816,86976000,0.0,0.0
1999-02-10 00:00:00-05:00,0.0350992892970351,0.03605468129086618,0.034144809285522604,0.03474170342087746,148224000,0.0,0.0
1999-02-11 00:00:00-05:00,0.034860893005915515,0.039158334298532195,0.034860893005915515,0.037726160138845444,132240000,0.0,0.0
1999-02-12 00:00:00-05:00,0.038203864479525264,0.04011373663105018,0.038203864479525264,0.039875347167253494,109728000,0.0,0.0
1999-02-16 00:00:00-05:00,0.04059144498612146,0.04226292811090538,0.03605469347798758,0.040113747119903564,211008000,0.0,0.0
1999-02-17 00:00:00-05:00,0.03915834131778596,0.03963603906116248,0.037248469158000994,0.037964556366205215,67728000,0.0,0.0
1999-02-18 00:00:00-05:00,0.039158350539248744,0.039636048395119104,0.03748687086633644,0.03856145963072777,70704000,0.0,0.0
1999-02-19 00:00:00-05:00,0.038203864479525264,0.040591434372360694,0.037726166738214745,0.039875347167253494,75360000,0.0,0.0
1999-02-22 00:00:00-05:00,0.04059144498612146,0.04106914285233935,0.03796456612890175,0.040113747119903564,205248000,0.0,0.0
1999-02-23 00:00:00-05:00,0.04106914090111756,0.04285981699605778,0.038681570497420534,0.04202361777424812,138096000,0.0,0.0
1999-02-24 00:00:00-05:00,0.0482318496290853,0.050142637489135604,0.04429199284808815,0.04536658152937889,612768000,0.0,0.0
1999-02-25 00:00:00-05:00,0.047277359180528826,0.0487095369298545,0.04321739141892672,0.04393439739942551,149136000,0.0,0.0
1999-02-26 00:00:00-05:00,0.04441210162469752,0.04584427616827327,0.04154683372374331,0.04190441966056824,172608000,0.0,0.0
1999-03-01 00:00:00-05:00,0.04297901238672833,0.04393440804988577,0.040113744211146767,0.04214372858405113,92160000,0.0,0.0
1999-03-02 00:00:00-05:00,0.042023611023396655,0.042262919313671106,0.041069134303597286,0.04178522154688835,55248000,0.0,0.0
1999-03-03 00:00:00-05:00,0.042023616915943154,0.042023616915943154,0.0386815697073747,0.03891995921730995,61392000,0.0,0.0
1999-03-04 00:00:00-05:00,0.040829829800748355,0.04106913811322134,0.03772617224941055,0.0380837582051754,57360000,0.0,0.0
1999-03-05 00:00:00-05:00,0.03844224776735595,0.04035211961204908,0.03844224776735595,0.04023292660713196,78768000,0.0,0.0
1999-03-08 00:00:00-05:00,0.03915835408241668,0.04202362266295961,0.0384422666407861,0.04082983732223511,75888000,0.0,0.0
1999-03-09 00:00:00-05:00,0.04071063850497999,0.042740622877884354,0.04071063850497999,0.04214372858405113,143184000,0.0,0.0
1999-03-10 00:00:00-05:00,0.0427406227130097,0.0427406227130097,0.040829831394065805,0.041426725685596466,235344000,0.0,0.0
1999-03-11 00:00:00-05:00,0.040710626322320524,0.04142671344845407,0.0396360345184803,0.0396360345184803,54288000,0.0,0.0
1999-03-12 00:00:00-05:00,0.03987535488484093,0.03987535488484093,0.03820387187360921,0.03891995921730995,90768000,0.0,0.0
1999-03-15 00:00:00-05:00,0.03987535011160279,0.0410691351461682,0.03963604181641871,0.04059143736958504,108816000,0.0,0.0
1999-03-16 00:00:00-05:00,0.040829837628470686,0.041307535531147486,0.03891996483179101,0.03927846625447273,79152000,0.0,0.0
1999-03-17 00:00:00-05:00,0.0396360368733836,0.04035212404206216,0.03856144842136265,0.03951684385538101,51360000,0.0,0.0
1999-03-18 00:00:00-05:00,0.039636040548684,0.04059143607129258,0.038681563839831026,0.03999454528093338,46320000,0.0,0.0
1999-03-19 00:00:00-05:00,0.03987535759377332,0.0413075323784696,0.03987535759377332,0.040113747119903564,105312000,0.0,0.0
1999-03-22 00:00:00-05:00,0.04094902820127707,0.04106914006230716,0.03891995921730995,0.03891995921730995,36672000,0.0,0.0
1999-03-23 00:00:00-05:00,0.039158330906028285,0.039158330906028285,0.035816285218447055,0.03653237223625183,163968000,0.0,0.0
1999-03-24 00:00:00-05:00,0.03629307448863983,0.036532379334392094,0.03486089675909863,0.03629307448863983,60864000,0.0,0.0
1999-03-25 00:00:00-05:00,0.0361738817129748,0.038203865770901006,0.03605468526921517,0.0367707759141922,40320000,0.0,0.0
1999-03-26 00:00:00-05:00,0.03724847055591816,0.04011373830998829,0.03724847055591816,0.03999454528093338,88272000,0.0,0.0
1999-03-29 00:00:00-05:00,0.0411883220076561,0.042143713922779616,0.04047223150068732,0.0411883220076561,65952000,0.0,0.0
1999-03-30 00:00:00-05:00,0.041307514351618745,0.04166601559048676,0.03748685531885714,0.037726160138845444,69504000,0.0,0.0
1999-03-31 00:00:00-05:00,0.038919953952437185,0.04082982621524736,0.03712927813630292,0.04035212844610214,153600000,0.0,0.0
1999-04-01 00:00:00-05:00,0.04035213698806415,0.040591445330180206,0.03844226432096163,0.039158351719379425,30432000,0.0,0.0
1999-04-05 00:00:00-04:00,0.038681562388130565,0.03963603906116248,0.03772616690137751,0.037964556366205215,98640000,0.0,0.0
1999-04-06 00:00:00-04:00,0.0383230586971101,0.0384422517142649,0.0362930748255096,0.0370100773870945,69696000,0.0,0.0
1999-04-07 00:00:00-04:00,0.03724847873655361,0.04035213664603381,0.03701008921042336,0.040113747119903564,89280000,0.0,0.0
1999-04-08 00:00:00-04:00,0.04035213942314118,0.04202362266295961,0.039875360338067885,0.04082983732223511,130128000,0.0,0.0
